"ID","Community","L","R","Win","La1","La2","Li1","Li2","Sa1","Sa2","Si1","Si2","Pa1","Pa2","Pi1","Pi2","diff_L_f","diff_S_f","diff_L_o","diff_S_o","diff_P_o"
143,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
143,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
143,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
143,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
143,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
143,"Namibia","La1","Sa1",1,1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,1,-1,0
143,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
143,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
143,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
143,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
143,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
143,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
143,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
143,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
143,"Namibia","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
143,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
143,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
143,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
143,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
143,"Namibia","Pa2","Pi2",1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,2
143,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
143,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
143,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
143,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
143,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
143,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
143,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
143,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
144,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
144,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
144,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
144,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
144,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
144,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
144,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
144,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
144,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
144,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
144,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
144,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
144,"Namibia","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
144,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
144,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
144,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
144,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
144,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
144,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
144,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
144,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
144,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
144,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
144,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
144,"Namibia","Pa1","Pi1",1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,2
144,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
144,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
144,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
144,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
144,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
144,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
144,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
144,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
144,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
144,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
144,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
145,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
145,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
145,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
145,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
145,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
145,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
145,"Namibia","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
145,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
145,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
145,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
145,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
145,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
145,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
145,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
145,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
145,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
145,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
145,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
145,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
145,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
145,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
145,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
145,"Namibia","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
145,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
145,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
145,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
145,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
145,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
145,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
145,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
145,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
145,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
145,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
145,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
145,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
145,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
146,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
146,"Namibia","Pa1","Si1",1,0,0,0,0,0,0,-1,0,1,0,0,0,0,-1,0,1,1
146,"Namibia","La1","Si1",1,1,0,0,0,0,0,-1,0,0,0,0,0,1,-1,1,1,0
146,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
146,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
146,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
146,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
146,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
146,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
146,"Namibia","Sa2","Li2",1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,1,1,0
146,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
146,"Namibia","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
146,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
146,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
146,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
146,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
146,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
146,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
146,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
146,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
146,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
146,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
146,"Namibia","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
146,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
146,"Namibia","Pa1","Pi1",1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,2
146,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
146,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
146,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
146,"Namibia","La2","Pi2",1,0,1,0,0,0,0,0,0,0,0,0,-1,1,0,1,0,1
146,"Namibia","Pa2","Pi2",1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,2
146,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
146,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
146,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
146,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
146,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
146,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
147,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
147,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
147,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
147,"Namibia","Pa2","Si2",1,0,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,1
147,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
147,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
147,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
147,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
147,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
147,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
147,"Namibia","Sa2","Li2",1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,1,1,0
147,"Namibia","Pi2","Li2",1,0,0,0,-1,0,0,0,0,0,0,0,1,-1,0,1,0,-1
147,"Namibia","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
147,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
147,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
147,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
147,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
147,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
147,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
147,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
147,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
147,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
147,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
147,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
147,"Namibia","Pa1","Pi1",1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,2
147,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
147,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
147,"Namibia","Pa2","Pi2",1,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,2
147,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
147,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
147,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
147,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
147,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
147,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
147,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
147,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
148,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
148,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
148,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
148,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
148,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
148,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
148,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
148,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
148,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
148,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
148,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
148,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
148,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
148,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
148,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
148,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
148,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
148,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
148,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
148,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
148,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
148,"Namibia","Pi2","Si2",1,0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,-1
148,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
148,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
148,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
148,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
148,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
148,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
148,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
148,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
148,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
148,"Namibia","Pi1","Si1",1,0,0,0,0,0,0,-1,0,0,0,1,0,0,-1,0,1,-1
148,"Namibia","Li1","Si1",1,0,0,1,0,0,0,-1,0,0,0,0,0,1,-1,-1,1,0
148,"Namibia","Pa2","La2",1,0,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,1
148,"Namibia","La2","Sa2",1,0,1,0,0,0,-1,0,0,0,0,0,0,1,-1,1,-1,0
148,"Namibia","Pa2","Sa2",1,0,0,0,0,0,-1,0,0,0,1,0,0,0,-1,0,-1,1
149,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
149,"Namibia","Pa1","La1",1,-1,0,0,0,0,0,0,0,1,0,0,0,-1,0,-1,0,1
149,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
149,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
149,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
149,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
149,"Namibia","Pi1","Li1",1,0,0,-1,0,0,0,0,0,0,0,1,0,-1,0,1,0,-1
149,"Namibia","Li1","Sa1",1,0,0,1,0,-1,0,0,0,0,0,0,0,1,-1,-1,-1,0
149,"Namibia","Pi1","Sa1",1,0,0,0,0,-1,0,0,0,0,0,1,0,0,-1,0,-1,-1
149,"Namibia","Li2","Pi2",1,0,0,0,1,0,0,0,0,0,0,0,-1,1,0,-1,0,1
149,"Namibia","Pi2","Sa2",1,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,0,-1,-1
149,"Namibia","Li2","Sa2",1,0,0,0,1,0,-1,0,0,0,0,0,0,1,-1,-1,-1,0
149,"Namibia","Sa1","Li1",1,0,0,-1,0,1,0,0,0,0,0,0,0,-1,1,1,1,0
149,"Namibia","Li1","La1",1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
149,"Namibia","Sa1","La1",1,-1,0,0,0,1,0,0,0,0,0,0,0,-1,1,-1,1,0
149,"Namibia","Sa2","Li2",1,0,0,0,-1,0,1,0,0,0,0,0,0,-1,1,1,1,0
149,"Namibia","Li2","La2",1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-2,0,0
149,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
149,"Namibia","Si1","Sa1",1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-2,0
149,"Namibia","Sa1","Pi1",1,0,0,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,1
149,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
149,"Namibia","Si2","Sa2",1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-2,0
149,"Namibia","Sa2","Pi2",1,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,1,1
149,"Namibia","Si2","Pi2",1,0,0,0,0,0,0,0,1,0,0,0,-1,0,1,0,-1,1
149,"Namibia","Pi1","La1",1,-1,0,0,0,0,0,0,0,0,0,1,0,-1,0,-1,0,-1
149,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
149,"Namibia","Pi1","Pa1",1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,-2
149,"Namibia","Pi2","La2",1,0,-1,0,0,0,0,0,0,0,0,0,1,-1,0,-1,0,-1
149,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
149,"Namibia","Pi2","Pa2",1,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,-2
149,"Namibia","Si1","Li1",1,0,0,-1,0,0,0,1,0,0,0,0,0,-1,1,1,-1,0
149,"Namibia","Li1","Pi1",1,0,0,1,0,0,0,0,0,0,0,-1,0,1,0,-1,0,1
149,"Namibia","Si1","Pi1",1,0,0,0,0,0,0,1,0,0,0,-1,0,0,1,0,-1,1
149,"Namibia","Sa2","La2",1,0,-1,0,0,0,1,0,0,0,0,0,0,-1,1,-1,1,0
149,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
149,"Namibia","Sa2","Pa2",1,0,0,0,0,0,1,0,0,0,-1,0,0,0,1,0,1,-1
150,"Namibia","Si1","La1",1,-1,0,0,0,0,0,1,0,0,0,0,0,-1,1,-1,-1,0
150,"Namibia","La1","Pa1",1,1,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,-1
150,"Namibia","Si1","Pa1",1,0,0,0,0,0,0,1,0,-1,0,0,0,0,1,0,-1,-1
150,"Namibia","Si2","La2",1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,1,-1,-1,0
150,"Namibia","La2","Pa2",1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,1,0,-1
150,"Namibia","Si2","Pa2",1,0,0,0,0,0,0,0,1,0,-1,0,0,0,1,0,-1,-1
